SNo,Reg.Number,Name,Address,Mobile,Email,Website,Type
665,UPRERAPRM176325,EARTHWAVES DEVELOPERS PRIVATE LIMITED,"G-1, Ground Floor, South Extension Part-II, New Delhi South Delhi DL 110049 IN",9971379464,satviksinghal@gmail.com,http://www.ewdevelopers.com/,Company
666,UPRERAPRM17652,Saffron Builders Pvt. Ltd.,"G-407, Rashmi Apartment, Harsh Vihar, Pitampura, Delhi",8920728186,saffronbpl@gmail.com,https://www.up-rera.in/www.kasnaplaza.com,Company
667,UPRERAPRM17667,awadh buildcon,"FLAT NO- A04, Awadh apartment, Central Jail Road, cant, Varanasi, U.P",7379217000,sushilrai23485@gmail.com,https://www.up-rera.in/www.awadhgroups.com,Proprietorship Firm
668,UPRERAPRM17687,GANPATI INFRATECH,"B 21/124-12-S, SARJOO NAGAR COLONY, KAMACHHA, VARANASI.",9161280999,sanjeevkapoor262@gmail.com,https://www.up-rera.in/www.ganpatiinfratech.co.in,Partnership Firm
669,UPRERAPRM1769,Gaursons Hi-Tech Infrastructure Private Limited,"Gaur Biz Park Plot No-1, Abhay Khand-II Indirapuram, Ghaziabad, U.P. Pin-201014",9582279254,gaurshitech@gaursonsindia.com,http://www.gaursonsindia.com/,Company
670,UPRERAPRM17712,PEGASUS TOWNSHIPS LIMITED,"131, CIVIL LINES, BAREILLY",9837044911,pegasustownships@gmail.com,,Company
671,UPRERAPRM1774,ESTHETIC BUILDTECH PVT. LTD.,"2nd Floor, Angel Mega Mall, Kaushambhi, Ghaziabad",8800691111,helpdesk@sethigroup.in,https://www.up-rera.in/www.sethigroup.in,Company
672,UPRERAPRM177544,HIGHNESS CONSTRUCTION,"11TH FLOOR, SUMMIT SPACE, SUMMIT BUILDING, TCG 3/3,VIBHUTI KHAND, GOMTI NAGAR, LUCKNOW, Lucknow, Uttar Pradesh, 226010",8960380119,highnessconstruction2022@gmail.com,https://highnessconstruction.godaddysites.com/,Partnership Firm
673,UPRERAPRM177677,Skylandvision Infra Private Limited,"A-1, Grandeur Appt-393, Dalibagh Lucknow 226001 UP India",9721288000,nadeemramzin@gmail.com,http://www.skylandvision.com/,Company
674,UPRERAPRM1777,TODAY HOMES AND INFRASTRUCTURE PVT. LTD.,"1. AJAY SOOD: B-19, DDA FLATS, MATA SUNDRI ROAD,NEAR MINTOO ROAD DARYA GANJ, NEW DELHI-110002 2. DI",8130796906,kingspark@todayhomes.co.in,https://www.up-rera.in/www.todayhomes.co.in,Company
675,UPRERAPRM17791,IVR PRIME IT. SEZ PRIVATE LIMITED,"B-117, Sector 67, Noida 201301",8826190022,info@ufgrp.com,,Company
676,UPRERAPRM1780,Fusion Buildtech Private Limited,"A-6, Ground Floor, Yojana Vihar, Delhi-110092",9818608010,info@fusionbuildtech.com,https://www.up-rera.in/www.fusionbuildtech.com,Company
677,UPRERAPRM17807,DIVINITI HOMES (P) LTD,"LGF, Sunrise Apptts., 15/79B, Civil Lines, Kanpur-1",8756102985,ashish.srivastva@divinitihomes.in,,Company
678,UPRERAPRM17815,Aisshpra Lifespaces,"Saraf Sadan, Gandhi Nagar, Golghar, Gorakhpur - 273001",7705008258,admin@als.net.in,http://www.aisshpralifespaces.co.in/,Partnership Firm
679,UPRERAPRM17821,M/S KAMADGIRI DEVELOPERS,"247, Kha, Jalan Cottage Industries KhooniPur, Sahebganj, Gorakhpur Uttar Pradesh-273005",7388898457,jaiswalsanjaygkp@gmail.com,,Partnership Firm
680,UPRERAPRM17855,LUBNA ABDULLAH,"80, CENTRAL AVENUE SAINIK FARM, NEW DELHI- 110062",9958294958,yakub@market99.com,,Individual
681,UPRERAPRM1792,IV COUNTY PVT LTD,"Registered Office Address- GH, Sector-121 , Noida, Gautam Buddha Nagar, U.P., PIN- 201301, Corporate Office Address- A-39, Sector -63, Noida, U.P., PIN-201301, Site Office Address- GH, Sector-121 , Noida Gautam Buddha Nagar, U.P., PIN- 201301",9811078811,director@abacorp.in,https://www.up-rera.in/www.abacorp.in,Company
682,UPRERAPRM17934,DAUJI RESIDENCY PRIVATE LIMITED,"508, 5th FLOOR, MARUTI PLAZA SANJAY PLACE AGRA Agra UP 282002 IN",8477066667,daujiom@gmail.com,,Company
683,UPRERAPRM17948,A R INFRA PROMOTER (INDIA) PVT LTD,"5 / II, VIVEK VIHAR, RORKEE ROAD, MEERUT - 250002",9412206042,rajenderchauhan10@gmail.com,,Company
684,UPRERAPRM1796,Vibhor Vaibhav infrahome Pvt. Ltd.,"S-551, School Block, Shakarpur, Delhi-110092",8588845712,vvipl@vvipspaces.com,http://www.vvipgroup.in/,Company
685,UPRERAPRM1799,AGARWAL ASSOCIATES (PROMOTERS) LIMITED,"10, NEW RAJDHANI ENCLAVE, VIKAS MARG, DELHI - 110092",9810302222,aapl.rera@gmail.com,https://www.theresortnh24.com/,Company
686,UPRERAPRM18002,FAIR FACTS INFRA PRIVATE LIMITED,Arazi No 2580 HOUSE NO B 27/31 K DURGAKUND LANKA VARANASI,9335415343,fairfactindia@yahoo.co.in,,Company
687,UPRERAPRM18007,GANPATI DEVELOPER,"S.M, PLOT NO. 253 GRAM - KATESAR , PARGANA- RALHUPUR, DISTT. - CHANDAULI",9161280999,ganpatidevelopers10@gmail.com,,Partnership Firm
688,UPRERAPRM18008,BALAJI INFRACARE PRIVATE LIMITED,"SA 15/146, K, MAVAIYA , ASHAPUR, SARNATH VARANASI 221007 UP IN",9415202708,balajiinfracare@gmail.com,https://www.up-rera.in/www.balajiinfracare.com,Company
689,UPRERAPRM18010,UNNATI CONSTRUCTION PRIVATE LIMTIED,"CENTRAL PARK, SWARN JAYANTI NAGAR, ALIGARH UTTAR PRADESH",9810627622,niweshbansal@gmail.com,,Company
690,UPRERAPRM18015,AGROHA HOMES PRIVATE LIMITED,"508, 5TH FLOOR, MARUTI PLAZA SANJAY PLACE AGRA Agra UP 282002 IN",8477066667,agrohaom@gmail.com,,Company
691,UPRERAPRM18027,ROYAL RESIDENCY INFRATECH PVT LTD,"TURKMANPUR, GORAKHPUR, UTTAR PRADESH, 273005",9839955111,global.ashishsrivastava@gmail.com,,Company
692,UPRERAPRM180387,Divansh Realty LLP,"F.No. 706, Rajniwas Residency, 22 S N Marg, Allahabad, Uttar Pradesh - 211001",9936810121,anuragagarwal2210@gmail.com,http://www.thecourtyardshantipuram.com/,Partnership Firm
693,UPRERAPRM18039,CHINMAY INFRA DEVELOPERS PRIVATE LIMITED,A1 Vibhuti Khand Gomti Nagar Lucknow,9235556495,cidpltd@gmail.com,https://www.chinmaygroups.com/,Company
694,UPRERAPRM1804,SHREENATHJI DWELLINGS LLP,"C.K. 15/58, SUDIA, VARANASI",9336917444,vinayakplatina@gmail.com,,Partnership Firm
695,UPRERAPRM18044,SHRIJI INFRAHOUSE PRIVATE LIMITED,"5TH FLOOR, 508 MARUTI PLAZA, SANJAY PLACE AGRA UP 282002 IN",8477066667,shrijiinfracon@gmail.com,,Company
696,UPRERAPRM180442,Himalya Developers PVT LTD,"355 S, Sanskriti Enclave Udyan-2, Raebareli road, Lucknow - 226025",9415326499,pandeyuma355@gmail.com,http://himalyadevelopers.com/,Company
697,UPRERAPRM180631,G3 ASPIRE NIRALA GOLD LLP,"975, JANTA FLATS, NAND NAGARI, SHAHDARA, EAST DELHI, DELHI-110093",8595000455,g3rera@niralagroup.in,http://niralaindia.in/,Partnership Firm
698,UPRERAPRM180676,RHOMES PRIVATE LIMITED,"81, FIRST FLOOR, POORVI MARG, VASANT VIHAR, NEW DELHI - 110057",9958461520,vinodyadav@ramprastha.in,http://ramprastha.com/,Company
699,UPRERAPRM180961,new gokul city enterprises llp,1248_75 SOUTH CIVIL LINES CIRCULAR ROAD MUZAFFARNAGAR,9758266666,newgokulcity@gmail.com,http://www.newgokulcity.com/,Partnership Firm
700,UPRERAPRM18122,WING CONSTRUCTIONS & DEVELOPERS PRIVATE LIMITED,D-277 VIBHUTI KHAND GOMTI NAGAR LUCKNOW 226010,9415020617,wing.construction.pvt@gmail.com,http://www.wingconstructions.com/,Company
701,UPRERAPRM181296,BRIJESH SAHKARI AVAS SAMITI LIMITED,"Vishwakarma Plaza, Sector 16B, Awas Vikas, Sikandra, Agra 282007",9319105377,brijeshsahkari@gmail.com,http://www.brijeshsahkariavas.com/,Societies
702,UPRERAPRM18142,BASERA HOUSING,"OPOSITE ALLAHABAD BANK, NEAR J P HOTEL, FATEHABAD ROAD, AGRA",8193019171,baserahousing111@gmail.com,https://www.up-rera.in/www.baserahousing.com,Partnership Firm
703,UPRERAPRM18144,S S Consultants,"D-401, Santushti Apartments,7-A, Vivekanand Marg, Lucknow-01",9810081892,santushtienclave@gmail.com,https://www.up-rera.in/www.SantushtiHomes.com,Partnership Firm
704,UPRERAPRM181465,IRESH NIRALA GOLD PROJECTS LLP,"201, 2nd Floor, F-8A, Aruna Park, Vijay Block, Shakarpur, East Delhi - 110092",9910965333,iresh-rera@niralaindiaparivar.com,https://www.niralaindiaparivar.com/,Partnership Firm
705,UPRERAPRM18168,AMBE PROPTECH PRIVATE LIMITED,5 F EVEREST 46/C CHOWRINGHEE ROAD KOLKATA WEST BENGAL 700071 INDIA,9839981000,sandeepktekriwal@gmail.com,,Company
706,UPRERAPRM18184,HBA INFRASTRUCTURE PVT LTD,"C-17, Ashoka niketan, New delhi-110092",9811168766,customercare@hbainfrastructure.com,https://www.up-rera.in/www.hbainfrastructure.com,Company
707,UPRERAPRM18196,J.K. Constructions & Developers,"R/o 4/14, Raksha Puram, Mawana Road, Meerut",9358405696,ak64ca@gmail.com,,Partnership Firm
708,UPRERAPRM18199,Bareilly Development Authority,"Vikas Jyoti Complex, Pyiyadarshini Nagar, Bareilly - 243122",9568006403,blyda@nic.in,http://www.bdainfo.org/,Competent authority
709,UPRERAPRM18214,MAHALUXMI BUILDTECH LIMITED,"C1/C2, MAHALUXMI METRO TOWER, SECTOR 4, VAISHALI, GHAZIABAD.",7290054092,info@migsun.in,https://www.up-rera.in/www.migsun.in,Company
710,UPRERAPRM18248,Shail Infratech Limited,"Akash Green, G-103, , Opp. C.L. Gupta Eye Institute, Moradabad",9837015985,shailinfratechmbd@gmail.com,http://www.shailinfratechlimited.in/,Company
711,UPRERAPRM182517,FOREVER INFRASTRUCTURE PRIVATE LIMITED,"BUILDING NO. 2, SECOND FLOOR,PARK END ,VIKAS MARG, DELHI-110092",9818080602,prabhatreality@gmail.com,https://www.forever.co.in/,Company
712,UPRERAPRM182531,TANDT HOME DEVELOPER PRIVATE LIMITED,"RTF-51, Royal Tower, Shipra Sun city, Indirapuram, Ghaziabad Ghaziabad Ghaziabad UP 201014 IN",9289322602,account@tandtgroup.in,https://www.tandtgroup.in/,Company
713,UPRERAPRM18273,SHREE DDP BUILDERS AND REAL ESTATE PRIVATE LIMITED,"Shop No-01, Radha Krishna Trade Centre, Khowa Mandi Gali opposite san Plaza, Golghar Gorakhpur U.P.-",9918742000,sanjukg2000@gmail.com,,Company
714,UPRERAPRM18289,SHREE NEMINATH ESTATE DEVELOPERS,BAGHPAT ROAD MEERUT,9837038608,shreevikasjain@gmail.com,,Partnership Firm
715,UPRERAPRM18340,JASWANT SUGAR MILLS LTD,"KHASARA NO. 1049, MALIYANA NEAR-BAGHPAT ROAD RAILWAY OVER BRIDGE ,MEERUT",9837038608,banarsidassestate@gmail.com,,Company
716,UPRERAPRM183440,S.D. SONS PRIVATE LIMITED,"C BLOCK, KAMLA NAGAR, AGRA - 282004",9837016630,mohitagarwal1978@hotmail.com,https://shriramtradecentre.com/,Company
717,UPRERAPRM184040,Rashi Infratech,"128/28 E BLOCK, KIDWAI NAGAR, KANPUR NAGAR, Kanpur Nagar, Uttar Pradesh, 208011",7905158565,Saurabhsachan@icloud.com,https://rashiinfratech.in/,Partnership Firm
718,UPRERAPRM18407,ROYALOCEAN INDIA INFRATECH PRIVATE LIMITED,"C-1/133, VIKRANT KHAND GOMTI NAGAR, LUCKNOW-226010",7054112222,info@royaloceanindia.com,https://www.up-rera.in/www.royaloceanindia.com,Company
719,UPRERAPRM18429,KRASA INTERNATIONAL PVT. LTD.,"G 6/35 Sector 11, Rohini, Delhi 110085",9999666400,arvind@lordkrishnagroup.com,https://www.krasaworld.com/,Company
720,UPRERAPRM18457,NIIL Infrastructures Pvt Ltd,80 Ft Road Near Kamayani Hospital Sikandra Agra,8959903722,niilrera@gmail.com,,Company
721,UPRERAPRM18490,Nirmala Infradevelopers Limited,"2/12 Maa Bhawan, Vibhuti Khand, Gomtinagar, Lucknow-226010, Uttar Pradesh, India",7753000115,hr.manager.ni@gmail.com,http://ninfra.in/,Company
722,UPRERAPRM18502,Indrarprasth Asiyana Private Limited,"170-A, Vishwakarma Complex, jaipur House Market, Agra UP 282010 IN",8958486424,indrarprasthashiyana@gmail.com,https://www.up-rera.in/www.vishwakarmaconstruction.com,Company
723,UPRERAPRM185238,SEVENTH SKY DEVELOPERS PRIVATE LIMITED,"521/248 - D/1 MAHANAGAR EXTENSION LUCKNOW, UTTAR PRADESH-226006",8009877755,seventhskydeveloperslko@gmail.com,http://www.seventhskydevelopers.com/,Company
724,UPRERAPRM18528,UNNAO-SHUKLAGANJ DEVELOPMENT AUTHORITY,Unnao Shuklaganj Development Authority Complex Unnao,7617006511,udaunnao.cp@gmail.com,https://www.up-rera.in/www.usda.in,Competent authority
725,UPRERAPRM18554,Green View-II Sahakari Awas Samiti Limited,"66, Udyog Vihar, Greater Noida, Gautam Buddh Nagar, Uttar Pradesh",9213789541,andleys.greenview2@gmail.com,,Societies
726,UPRERAPRM18565,RISHIKRISHNA BUILDERS PRIVATE LIMITED,"16/689,INDIRA NAGAR, LUCKNOW-226016",8417997777,rishikrishnabuilder@gmail.com,https://www.up-rera.in/WWW.RISHIKRISHNABUILDERS.COM,Company
727,UPRERAPRM18608,MEGA COLONIZER AND LAND DEVELOPERS,156 SENANI VIHAR LUCKNOW,9336558964,megacolonizer@rediffmail.com,,Partnership Firm
728,UPRERAPRM18610,P P Buildcon Private Limited,"2nd Floor, Pushpanjali Palace, Delhi Gate, Agra-282002",9897152100,finance.pushpanjaligroup@gmail.com,http://www.pushpanjaliconstructions.com/,Company
729,UPRERAPRM186141,SHRI VIKRAMAH UJJAINI GREEN,"INFRONT OF VISION HEIGHT, LAHAR GIRD, JHANSI (U.P.) 284003",9415505703,vikramahujjaini@gmail.com,https://www.vikramahujjainigreen.in/,Partnership Firm
730,UPRERAPRM18624,ABET BUILDCON PRIVATE LIMITED,"T-2, 3rd Floor, Manish Corner Plaza, Sector - 11, Dwarka, New Delhi - 110075",7290017743,rera@alpha-corp.com,https://alphacorp.in/,Company
731,UPRERAPRM18652,Aisshpra Devlopers Pvt.Ltd.(Formerly SUPERLATIVE MARKETING PRIVATE LIMITED),"277, B B GANGULY STREET, 5TH FLOOR, ROOM NO.- 505 KOLKATA Kolkata WB 700012 IN",7080909174,superlative2016@gmail.com,http://www.smpl.com/,Company
732,UPRERAPRM1867,Gaursons Realty Private Limited,"Gaur Biz Park Plot No-1, Abhay Khand-II Indirapuram, Ghaziabad, U.P. Pin-201014",9582279254,gaursrealty@gaursonsindia.com,http://www.gaursonsindia.com/,Company
733,UPRERAPRM186760,TANDT INFRA BUILDERS PRIVATE LIMITED,"RTF-51, Royal Tower, Shipra Sun City, Indirapuram, Ghaziabad, Uttar Pradesh-201014",9289429009,tandtinfrabuilders@gmail.com,https://www.tandtgroup.in/,Company
734,UPRERAPRM18688,KRISHNANJALI BUILDERS AND DEVELOPERS,SHAGANJ DARWAZA MATHURA,9897516341,AD.VKGAUTAM@GMAIL.COM,,Partnership Firm
735,UPRERAPRM18695,P S BUILDERS AND DEVELOPERS,"SHOP NO.- 12 TIWARI COMPLEX INFRONT OF AXIS BANK BETIAHATA, GORAKHPUR UP",9838157777,pnchaudhari.644@gmail.com,,Partnership Firm
736,UPRERAPRM18702,VATIKA DEVELOPERS & INFRASTRUCTURE PRIVATE LIMITED,"Vishwanath Vatika N-115, Badi Patia, Brij Enclave Extention, Bajardiha, Varanasi",9971799302,asgca@yahoo.com,https://www.up-rera.in/www.vatikavns.com,Company
737,UPRERAPRM18704,KALYANI BUILD-WELL PRIVATE LIMITED,"Kalyani Point, Near Tulsi Cinema, NH-2, Bye Pass Road, Agra",9412516129,kalyani_buil@yahoo.com,,Company
738,UPRERAPRM1873,SHREEHARI REALTECH PRIVATE LIMITED,"405-406,ELDECO CORPORATE TOWER,VIBHUTI KHAND ,GOMTINAGAR,LUCKNOW",7081109839,accounts@urbanaxis.in,https://www.up-rera.in/www.urbanaxis.in,Company
739,UPRERAPRM18748,SHRI GANGA ASSOCIATES,"C-43, SAMRAT PALACE GARH ROAD MEERUT",9897000327,aloksharma8570@gmail.com,,Partnership Firm
740,UPRERAPRM187653,RACHANA INFRATECH,"2nd floor, Sarrafa Complex, Sarrafa Bazaar, Aligarh-202001",7818058969,infratechrachana@gmail.com,https://www.sanskarmoonapartments.com/,Partnership Firm
741,UPRERAPRM18780,Hi-Tech Buildcon Pvt. Ltd.,"Chitvan, Gopal Garh, Tehra Road, Near Rukmani Vihar, Vrindavan-281001",9810911103,cbpltd@yahoo.co.in,https://www.up-rera.in/www.hitechbuildcon.com,Company
742,UPRERAPRM18782,S R ENTERPRISES,"PATHOLI, AGRA - 283105",9412270772,landmarkcityagr@gmail.com,https://www.up-rera.in/N/A,Partnership Firm
743,UPRERAPRM18788,M/S Maharaja Realtors,"Registered Address- Village Pali Dungra, Sonkh Road, Mathura Present Address :Maharaja House, House No 106,107 & 108 Anand lok, Goverdhan Road, Mathura - 281004",9719404056,maharajacoldstorage@gmail.com,http://www.maharajainfrabuild.com/,Partnership Firm
744,UPRERAPRM18813,IP HOUSING PROJECTS PVT. LTD.,"76 LAJPAT NAGAR, MALADHIYA, VARANASI, UP. 221002",9415228335,manish@ipcinemall.com,https://www.up-rera.in/www.ipcinemall.com,Company
745,UPRERAPRM188190,RADHAMADHAV REALTORS PRIVATE LIMITED,"RADHAMADHAV REALTORS PRIVATE LIMITED PLOT NO A-222 DWARKA SECTOR-8, DELHI, West Delhi, Delhi, India, 110077",7906888859,enquiry@radhamadhavrealtors.com,https://www.radhamadhavrealtors.com/,Company
746,UPRERAPRM18824,Wall Rock Infratech Pvt Ltd,5216-A SHORA KOTHI BASANT ROAD PAHARGANJ NEW DELHI 110055,9818433044,rera.wallrock@gmail.com,,Company
747,UPRERAPRM1883,Paarth Infrabuild Private Limited,"Flat Number 311-315, 3rd floor,Naurang House,Kasturba Gandhi Marg, New-Delhi-110001",9643405696,paarth@paarthinfra.com,https://www.paarthinfra.com/,Company
748,UPRERAPRM18838,Green Bay Infrastructure Private Limited,J 10/5 DLF City Phase II. M G Road Gurgaon 122002,9560099008,sanjay.aggarwal@orris.in,https://www.greenbaygolf.in/,Company
749,UPRERAPRM18854,ICON DEVELOPER,"35, catiappa cantoment, Knapur",9935167382,gargrakesh091@gmail.com,,Partnership Firm
750,UPRERAPRM188871,A R INFRAHEIGHTS PVT. LTD.,A-312 MEERUT MALL DELHI ROAD MEERUT,8191075507,apexsouthcity22@gmail.com,http://apexsouthcity.com/,Company
751,UPRERAPRM18925,VIJAY KUMAR SARAOGI,95/5 A BEHIND ELITE CINEMA CIVIL LINES JHANSI,9935531138,vsshousinggroup48@gmail.com,,Company
752,UPRERAPRM18932,Ayodhya Faizabad Development Authority,"Civil Lines, Chaudah Kosi Parikrama Marg, Ayodhya 224001",8756993528,vcafda@gmail.com,http://www.ayodhyada.in/default.aspx,Competent authority
753,UPRERAPRM18951,PINGLE COLONISERS PRIVATE LIMITED,"D-2/652-B, VIRAM KHAND - 2, GOMTI NAGAR, LUCKNOW - 226010",9455551666,pinglecolonisers@gmail.com,,Company
754,UPRERAPRM18965,CULTURE HOME DEVELOPERS PVT.LTD,"5L/6,NIT,FARIDABAD.",9711170310,culturehomedevelopers2007@gmail.com,https://www.up-rera.in/www.culturehomedevelopers.com,Company
755,UPRERAPRM18973,AMBESHWARI BUILD CON,"7, CIVIL LINES GOLGHAR GORAKHPUR UP-273001",9415212010,arunchand1969@gmail.com,,Proprietorship Firm
756,UPRERAPRM19020,KISHORE BANDHU PRIVATE LIMITED,"56, Cantonment, Kanpur",9935167382,cavivek88@gmail.com,,Company
757,UPRERAPRM190453,URVASI INFRATECH PRIVATE LIMITED,"12TH FLOOR, DLF GATEWAY TOWER, DLF CITY, PHASE-III NATIONAL HIGHWAY NO. 8 GURGAON 122002 HR",9599955126,aggarwal-kshitij@dlf.in,http://www.dlf.in/,Company
758,UPRERAPRM190650,Aradhyam Builders,"Mange Ram Bhatta Company, Khasra No. 988 and 989, NH 58, Opposite Jain Tube Company, Meerut Road, Ghaziabad, Uttar Pradesh- 201001",9999562761,bharat@aradhyam.com,http://www.aradhyam.com/,Partnership Firm
759,UPRERAPRM19066,AGARWAL SHELTERS PRIVATE LIMITED,"F12, DAYAL ARCADE, OPP SHREE CINEMA, BYE PASS ROAD , AGRA (UP)-282005",9837175603,vgagra@gmail.com,,Company
760,UPRERAPRM19075,SAINIK WELFARE ORGANIZATION-INDIA,"409, Block-C, Veer Awas (Kargil Apartment) Sector-18A, Dwarka, New Delhi - 110 078.",9891747291,info@swo.co.in,https://www.up-rera.in/www.swo.co.in,Societies
761,UPRERAPRM19079,STONE BUILDTECH PRIVATE LIMITED,"18, SAKET, CIVIL LINES, MEERUT - 250003",9582085608,westendvillas@gmail.com,,Company
762,UPRERAPRM19085,Mathura-Vrindavan Development Authority,"Civil Lines, Cantonment, Mathura-281001",9927068701,vcmvda@rediffmail.com,https://www.up-rera.in/www.mvdamathura.com,Competent authority
763,UPRERAPRM190985,VRINDA INFRATECH PRIVATE LIMITED,H.NO. 22 DWARIKAPURAM KAMLA NAGAR AGRA Agra UP 282004 IN,9927456028,priya.acrconstructions@gmail.com,http://vrindainfratechpvtltd.com/,Company
764,UPRERAPRM19101,ANEE SHRE SAI INFRA PRIVATE LIMITED,"2/41, VIRAT KHAND GOMTI NAGAR LUCKNOW 226010 UP IN",7905487636,ASSIPLFASE1@gmail.com,,Company
765,UPRERAPRM19109,EDEN PROJECTS PRIVATE LIMITED,17/24 PICNIC SPOT ROAD INDIRA NAGAR LUCKNOW 226016,9670258453,spv102@gmail.com,,Company
766,UPRERAPRM191122,BANSURI HOUSING,"22/4, Emporium Complex, Sanjay Place, Agra-282002",9319105404,bansurihousing@gmail.com,https://www.bansurihousing.com/,Partnership Firm
767,UPRERAPRM19123,BHAGWATI SIGNATURE,"ARAZI NO- 477(P), BALLAMPUR ROAD, RAJGARH, JHANSI",9307726991,ramnathindia@gmail.com,,Partnership Firm
768,UPRERAPRM19126,ADIHM DEVELOPERS Pvt Ltd.,"ADIHM DEVELOPERS PRIVATE LIMITED 204, S/F, PH Complex, 65 Vijay Block Laxmi Nagar, New Delhi 110092",9953191503,adihmdeveloper@gmail.com,https://www.up-rera.in/N/A,Company
769,UPRERAPRM191514,NSSN INFRA PRIVATE LIMITED,"PINKI APARTMENT, 93-N DALIBAGH, LUCKNOW, UTTAR PRADESH, INDIA-226001",9935580008,nssninfra27082019@rediffmail.com,http://nilansheliteluxuria.co.in/,Company
770,UPRERAPRM191580,NILANSH BUILDCON PRIVATE LIMITED,"PINKI APPARTMENT, 93 N, DALIBAGH,, LUCKNOW, Lucknow, Uttar Pradesh, India, 226001",9935580008,nilanshbuildcon@gmail.com,http://nilansheliteluxuria.org/,Company
771,UPRERAPRM191806,IT INFRASTRUCTURE PARK PRIVATE LIMITED,"Registered Office Plot No. 3&4, Second Floor, Savitri Bhawan, A- Block Market, Preet Vihar, East Delhi, Delhi, PIN-110092 Corporate Office Tower A- Ground Floor , Logix Techno Park, Sector-127, NOIDA, Gautam Buddha Nagar, Uttar Pradesh, PIN-110092 Site Office Plot No. 1B, Sector 140-A, NOIDA, Distt. Gautam Buddha Nagar, Uttar Pradesh, PIN 201305",9599109259,account@crcgroup.in,https://www.itinfrastructurepark.com/,Company
772,UPRERAPRM19182,Surya Prakash Singh,"Plot No.14, Ganesh Dham,Nawada,Sundarpur,Varanasi",9415207265,kshatriyaconstruction99@gmail.com,https://www.up-rera.in/kshatriyaconstruction99@gmail.com,Company
773,UPRERAPRM191996,VEDANTA INFRA BUILDCON,PLOT NO 12 VASUNDHARA RESIDENCY PHASE 1ST ESTENSION MUZAFFARNAGAR,7830703000,vedantacitymzn@gmail.com,https://www.vedantacity.com/,Partnership Firm
774,UPRERAPRM192016,Madhusudan AVAS Private Limited,"3/106, Vibhav Nagar, Agra-282002 (UP)",9837174004,madhusudan.avas@gmail.com,https://drinfra.co.in/,Company
775,UPRERAPRM19205,Buildcon India,"Buildcon India, Joya Road, Amroha",9690019553,buildconindia@hotmail.com,,Partnership Firm
776,UPRERAPRM192249,Civitech Buildcon Private Limited,"B-199 UGF, Yojna Vihar Delhi-110092",7838666931,account63@civitech.in,https://civitech.in/,Company
777,UPRERAPRM19228,ISP CONSTRUCTION PVT LTD,"DSC Road, Sutyana , Greater Noida Gautam Budh Nagar-201306 UP",9818249724,ispconstruction@gmail.com,https://www.up-rera.in/www.ispconstruction.com,Company
778,UPRERAPRM19234,APICAL BUILDTECH PRIVATE LIMITED,"APICAL BUILDTECH PRIVATE LIMITED REGD. ADD.: - 1449/188, GALI NO. – 03, BLOCK – A, DURGA PURI, DELH",9897740047,apicalbuildtech@gmail.com,https://www.up-rera.in/www.apicalbuildtech.com,Company
779,UPRERAPRM19239,MANAS INDIA PROJECTS PRIVATE LIMITED,"13/24 near munshi pulia Indira nagar, Lucknow 226016",9670258453,MANASINDIA13.24AC@GMAIL.COM,,Company
780,UPRERAPRM19243,RMS BUILDERS PRIVATE LIMITED,"4,EAST PARK ROAD,KAROL BAGH,NEW DELHI-110005",9910991051,plazarms@gmail.com,,Company
781,UPRERAPRM19252,GRANDSLAM DEVELOPERS PVT. LTD,"A-40, Sector -62, Noida, U.P.",9818212819,accounts@theithum.com,https://www.up-rera.in/WWW.theithum.com,Company
782,UPRERAPRM19263,AMIT GOEL,"300 COLONELGANJ, ALLAHABAD",9839908091,GHCC3000@YAHOO.COM,http://www.goelhousing.in/,Individual
